application_id,loan_id,vintage,split,utilization,late_payments,debt_to_income,bureau_age_months,income_band,audit_group,channel,raw_pd,calibrated_pd,challenger_pd,lgd,ead,observed_default,reason_codes,provenance
SYN-APP-04534,SYN-LOAN-04534,2029-11,train,0.7817,1,0.4395,177,middle,Synthetic group B,direct,0.197884,0.18218,0.189459,0.6277,14785,true,HIGH_UTILIZATION,synthetic
SYN-APP-04535,SYN-LOAN-04535,2029-11,train,0.2392,3,0.2595,36,upper,Synthetic group B,direct,0.104699,0.102041,0.102889,0.4077,26898,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04536,SYN-LOAN-04536,2029-11,train,0.5281,1,0.1468,136,middle,Synthetic group C,direct,0.083822,0.084087,0.089001,0.4044,8860,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04537,SYN-LOAN-04537,2029-11,train,0.1493,3,0.3823,47,middle,Synthetic group A,direct,0.117741,0.113258,0.114559,0.661,28213,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04538,SYN-LOAN-04538,2029-11,train,0.7801,1,0.3994,163,lower,Synthetic group C,partner,0.280394,0.253139,0.252251,0.6386,21597,true,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-04539,SYN-LOAN-04539,2029-11,train,0.679,1,0.3933,153,middle,Synthetic group A,direct,0.157886,0.147782,0.155451,0.4656,11119,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04540,SYN-LOAN-04540,2029-11,train,0.7218,2,0.558,115,lower,Synthetic group C,direct,0.427686,0.37981,0.369329,0.6982,19243,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04541,SYN-LOAN-04541,2029-11,train,0.7159,0,0.3558,158,upper,Synthetic group C,direct,0.088348,0.08798,0.101319,0.4596,4808,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04542,SYN-LOAN-04542,2029-11,train,0.9065,1,0.6389,58,upper,Synthetic group B,marketplace,0.363551,0.324654,0.325117,0.5666,5208,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04543,SYN-LOAN-04543,2029-11,train,0.2838,1,0.0988,88,middle,Synthetic group A,partner,0.047552,0.052894,0.055282,0.4664,14065,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04544,SYN-LOAN-04544,2029-11,train,0.0777,1,0.1908,56,middle,Synthetic group A,partner,0.033462,0.040777,0.043059,0.3046,3697,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04545,SYN-LOAN-04545,2029-11,train,0.1799,0,0.2646,26,middle,Synthetic group C,marketplace,0.037073,0.043883,0.049612,0.671,26345,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04546,SYN-LOAN-04546,2029-11,train,0.9593,1,0.4101,31,highest,Synthetic group A,marketplace,0.301016,0.270874,0.271716,0.6851,9740,false,HIGH_UTILIZATION,synthetic
SYN-APP-04547,SYN-LOAN-04547,2029-11,train,0.481,4,0.3792,138,middle,Synthetic group B,direct,0.275463,0.248898,0.242525,0.6262,28230,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04548,SYN-LOAN-04548,2029-11,train,0.6457,0,0.3592,120,upper,Synthetic group C,partner,0.084094,0.084321,0.09685,0.3353,7617,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04549,SYN-LOAN-04549,2029-11,train,0.4617,2,0.3902,33,middle,Synthetic group B,direct,0.193078,0.178047,0.178699,0.2944,8557,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04550,SYN-LOAN-04550,2029-11,train,0.682,0,0.6282,90,middle,Synthetic group C,partner,0.180062,0.166853,0.178777,0.3663,24260,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04551,,2029-11,train,0.8185,4,0.487,125,lower,Synthetic group A,partner,0.668842,0.587204,0.555878,0.2987,18124,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04552,,2029-11,train,0.7168,4,0.6543,53,upper,Synthetic group C,partner,0.542821,0.478826,0.460858,0.6922,20372,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04553,,2029-11,train,0.8724,1,0.3779,58,lower,Synthetic group C,direct,0.43177,0.383322,0.370518,0.3376,21022,true,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-04554,,2029-11,train,0.947,4,0.2485,96,lower,Synthetic group A,marketplace,0.707335,0.620308,0.581784,0.4901,27599,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04555,SYN-LOAN-04555,2029-11,train,0.5749,2,0.589,67,upper,Synthetic group C,partner,0.224758,0.205292,0.210425,0.2859,20748,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04556,SYN-LOAN-04556,2029-11,train,0.2665,1,0.5344,110,upper,Synthetic group B,direct,0.055774,0.059966,0.07266,0.6528,6758,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04557,SYN-LOAN-04557,2029-11,train,0.4584,3,0.449,78,middle,Synthetic group A,direct,0.245891,0.223466,0.221045,0.6288,10898,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04558,SYN-LOAN-04558,2029-11,train,0.7691,3,0.2789,124,middle,Synthetic group C,partner,0.353844,0.316306,0.30577,0.3151,20686,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04559,SYN-LOAN-04559,2029-11,train,0.4282,2,0.5956,86,upper,Synthetic group A,direct,0.148636,0.139827,0.149037,0.6597,19846,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04560,SYN-LOAN-04560,2029-11,train,0.3472,0,0.4891,83,middle,Synthetic group A,partner,0.064157,0.067175,0.079424,0.6363,11478,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04561,SYN-LOAN-04561,2029-11,train,0.4046,4,0.6368,161,lower,Synthetic group A,direct,0.382129,0.340631,0.330408,0.5392,12948,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04562,SYN-LOAN-04562,2029-11,train,0.4866,1,0.5455,154,upper,Synthetic group B,partner,0.088687,0.088271,0.102385,0.5697,17924,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04563,SYN-LOAN-04563,2029-11,train,0.4237,4,0.1135,62,middle,Synthetic group C,marketplace,0.232602,0.212038,0.201412,0.3959,21445,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04564,SYN-LOAN-04564,2029-11,train,0.189,2,0.2961,76,upper,Synthetic group C,marketplace,0.055868,0.060047,0.065143,0.5307,23156,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04565,,2029-11,train,0.8561,4,0.526,36,middle,Synthetic group C,marketplace,0.682308,0.598785,0.567992,0.677,19340,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04566,,2029-11,train,0.7722,4,0.3713,107,lower,Synthetic group C,direct,0.617714,0.543234,0.512464,0.5855,26089,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04567,SYN-LOAN-04567,2029-11,train,0.8199,1,0.1418,75,middle,Synthetic group A,marketplace,0.217743,0.199259,0.197778,0.4983,17172,false,HIGH_UTILIZATION,synthetic
SYN-APP-04568,SYN-LOAN-04568,2029-11,train,0.4699,1,0.5731,78,middle,Synthetic group C,direct,0.146964,0.138389,0.147909,0.4616,25379,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04569,SYN-LOAN-04569,2029-11,train,0.6194,2,0.1162,161,upper,Synthetic group C,partner,0.10727,0.104253,0.107998,0.5124,22228,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04570,SYN-LOAN-04570,2029-11,train,0.2918,1,0.6902,78,highest,Synthetic group A,partner,0.065692,0.068495,0.084843,0.3916,10770,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04571,SYN-LOAN-04571,2029-11,train,0.1743,1,0.3132,89,upper,Synthetic group C,partner,0.034882,0.041999,0.049079,0.5346,6348,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04572,SYN-LOAN-04572,2029-11,train,0.5341,3,0.1822,60,upper,Synthetic group C,partner,0.188203,0.173854,0.17082,0.6423,6775,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04573,,2029-11,train,0.6818,4,0.5693,92,middle,Synthetic group A,partner,0.51898,0.458322,0.439564,0.3343,29619,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04574,SYN-LOAN-04574,2029-11,train,0.4727,1,0.1531,50,middle,Synthetic group A,direct,0.099283,0.097384,0.100134,0.63,21331,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04575,SYN-LOAN-04575,2029-11,train,0.0665,4,0.357,65,lower,Synthetic group A,direct,0.184139,0.17036,0.163803,0.3436,19873,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04576,SYN-LOAN-04576,2029-11,train,0.8392,2,0.6489,93,highest,Synthetic group B,marketplace,0.329956,0.295762,0.298163,0.3045,15616,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04577,SYN-LOAN-04577,2029-11,train,0.2693,3,0.4999,94,highest,Synthetic group C,direct,0.09946,0.097536,0.105627,0.398,26020,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04578,SYN-LOAN-04578,2029-11,train,0.4602,4,0.1088,140,middle,Synthetic group B,direct,0.197417,0.181778,0.174713,0.2922,18410,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04579,SYN-LOAN-04579,2029-11,train,0.4814,1,0.2075,11,lower,Synthetic group A,direct,0.183971,0.170215,0.167253,0.6136,3387,false,SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-04580,SYN-LOAN-04580,2029-11,train,0.2926,4,0.2346,121,middle,Synthetic group A,direct,0.15983,0.149454,0.145875,0.331,2458,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04581,SYN-LOAN-04581,2029-11,train,0.484,1,0.2105,58,middle,Synthetic group C,marketplace,0.106612,0.103686,0.107503,0.6239,20357,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04582,SYN-LOAN-04582,2029-11,train,0.123,0,0.4784,169,middle,Synthetic group C,partner,0.023866,0.032524,0.043924,0.6775,2446,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04583,,2029-11,train,0.8903,3,0.6155,125,middle,Synthetic group C,direct,0.552759,0.487373,0.470664,0.6516,15707,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04584,,2029-11,train,0.696,2,0.6026,97,lower,Synthetic group B,direct,0.441152,0.39139,0.380447,0.3493,20811,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04585,SYN-LOAN-04585,2029-11,train,0.4796,2,0.2295,86,upper,Synthetic group B,direct,0.110526,0.107053,0.110947,0.4278,10194,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04586,,2029-11,train,0.7674,3,0.1631,101,lower,Synthetic group B,partner,0.447293,0.396672,0.375058,0.4522,15739,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04587,SYN-LOAN-04587,2029-11,train,0.451,1,0.5432,164,upper,Synthetic group C,direct,0.077295,0.078474,0.092868,0.4844,1557,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04588,SYN-LOAN-04588,2029-11,train,0.4391,4,0.6583,130,middle,Synthetic group A,direct,0.33537,0.300418,0.295396,0.3663,16334,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04589,SYN-LOAN-04589,2029-11,train,0.2759,1,0.3534,126,highest,Synthetic group C,direct,0.033921,0.041172,0.051209,0.3625,4713,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04590,SYN-LOAN-04590,2029-11,train,0.7403,3,0.1263,157,lower,Synthetic group B,marketplace,0.362023,0.32334,0.307615,0.2898,18042,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04591,SYN-LOAN-04591,2029-11,train,0.1468,2,0.6435,132,middle,Synthetic group B,partner,0.080997,0.081658,0.092865,0.5708,22070,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04592,SYN-LOAN-04592,2029-11,train,0.9419,2,0.5026,116,highest,Synthetic group C,marketplace,0.33408,0.299309,0.2994,0.6446,2575,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04593,SYN-LOAN-04593,2029-11,train,0.8121,1,0.4329,58,upper,Synthetic group A,marketplace,0.245773,0.223365,0.226902,0.5302,20990,false,HIGH_UTILIZATION,synthetic
SYN-APP-04594,,2029-11,train,0.9605,1,0.4693,57,lower,Synthetic group B,partner,0.52923,0.467138,0.449915,0.2932,6180,false,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-04595,SYN-LOAN-04595,2029-11,train,0.284,4,0.423,20,middle,Synthetic group A,partner,0.263676,0.238761,0.230995,0.3846,2573,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04596,,2029-11,train,0.4657,4,0.6198,84,lower,Synthetic group B,partner,0.496958,0.439383,0.419943,0.66,24724,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04597,SYN-LOAN-04597,2029-11,train,0.299,1,0.4224,47,middle,Synthetic group B,marketplace,0.087005,0.086825,0.094507,0.3868,25043,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04598,SYN-LOAN-04598,2029-11,train,0.6399,1,0.1799,23,middle,Synthetic group B,partner,0.173728,0.161406,0.161461,0.6974,7206,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04599,SYN-LOAN-04599,2029-11,train,0.8686,3,0.2478,167,upper,Synthetic group A,direct,0.310524,0.279051,0.273223,0.4892,23656,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04600,SYN-LOAN-04600,2029-11,train,0.673,1,0.6383,23,middle,Synthetic group C,direct,0.301262,0.271085,0.272687,0.4997,25414,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04601,SYN-LOAN-04601,2029-11,train,0.9694,2,0.3133,130,middle,Synthetic group B,direct,0.40159,0.357367,0.347226,0.3568,17168,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04602,SYN-LOAN-04602,2029-11,train,0.1118,2,0.1767,50,lower,Synthetic group B,direct,0.085017,0.085115,0.08321,0.3939,2087,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04603,SYN-LOAN-04603,2029-11,train,0.1606,1,0.1347,153,upper,Synthetic group B,direct,0.020667,0.029773,0.033189,0.5436,15523,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04604,SYN-LOAN-04604,2029-11,train,0.5559,3,0.1459,74,lower,Synthetic group C,direct,0.318356,0.285787,0.271008,0.5025,11545,true,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04605,,2029-11,train,0.8476,3,0.5716,63,middle,Synthetic group C,direct,0.567697,0.500219,0.480316,0.6398,5054,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04606,SYN-LOAN-04606,2029-11,train,0.4295,1,0.3447,55,middle,Synthetic group B,direct,0.109471,0.106145,0.112224,0.4161,7914,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04607,SYN-LOAN-04607,2029-11,train,0.809,0,0.2844,50,middle,Synthetic group B,marketplace,0.191691,0.176854,0.181125,0.3797,24115,false,HIGH_UTILIZATION,synthetic
SYN-APP-04608,SYN-LOAN-04608,2029-11,train,0.2934,3,0.3186,32,highest,Synthetic group A,marketplace,0.106434,0.103534,0.106745,0.4001,9137,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04609,SYN-LOAN-04609,2029-11,train,0.618,2,0.598,153,highest,Synthetic group A,direct,0.157003,0.147022,0.158992,0.5686,7172,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04610,SYN-LOAN-04610,2029-11,train,0.6727,0,0.4868,41,middle,Synthetic group C,direct,0.176721,0.16398,0.172348,0.6261,5157,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04611,SYN-LOAN-04611,2029-11,train,0.0634,4,0.2597,35,upper,Synthetic group B,partner,0.095418,0.09406,0.092547,0.3698,23028,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04612,SYN-LOAN-04612,2029-11,train,0.9377,1,0.1627,80,middle,Synthetic group C,partner,0.285518,0.257545,0.252899,0.4792,5722,false,HIGH_UTILIZATION,synthetic
SYN-APP-04613,SYN-LOAN-04613,2029-11,train,0.2117,3,0.1734,85,middle,Synthetic group B,partner,0.094421,0.093202,0.092201,0.6173,29461,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04614,SYN-LOAN-04614,2029-11,train,0.4828,4,0.2275,95,upper,Synthetic group C,marketplace,0.218492,0.199903,0.194518,0.523,23435,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04615,SYN-LOAN-04615,2029-11,train,0.726,0,0.5272,93,lower,Synthetic group B,partner,0.25497,0.231274,0.234922,0.667,12203,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04616,SYN-LOAN-04616,2029-11,train,0.8689,1,0.3912,140,upper,Synthetic group C,direct,0.208304,0.191141,0.197839,0.565,22759,false,HIGH_UTILIZATION,synthetic
SYN-APP-04617,SYN-LOAN-04617,2029-11,train,0.1525,2,0.1668,114,highest,Synthetic group C,direct,0.029218,0.037127,0.040496,0.3423,15280,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04618,SYN-LOAN-04618,2029-11,train,0.3074,2,0.3515,50,lower,Synthetic group B,marketplace,0.174614,0.162168,0.160623,0.3914,15333,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04619,SYN-LOAN-04619,2029-11,train,0.5413,1,0.1619,177,middle,Synthetic group B,direct,0.076172,0.077508,0.08371,0.5757,4398,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04620,SYN-LOAN-04620,2029-11,train,0.2984,4,0.6739,108,lower,Synthetic group A,partner,0.368878,0.329235,0.319204,0.6064,4588,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04621,SYN-LOAN-04621,2029-11,train,0.1413,0,0.6475,97,lower,Synthetic group C,direct,0.064165,0.067182,0.079842,0.6534,25147,false,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04622,SYN-LOAN-04622,2029-11,train,0.2929,4,0.6151,28,middle,Synthetic group B,partner,0.315849,0.28363,0.276532,0.693,2738,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04623,SYN-LOAN-04623,2029-11,train,0.4456,1,0.6371,107,lower,Synthetic group A,direct,0.197639,0.18197,0.188358,0.5737,13445,true,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04624,SYN-LOAN-04624,2029-11,train,0.6612,4,0.181,95,highest,Synthetic group C,direct,0.260755,0.236249,0.229232,0.3421,8408,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04625,SYN-LOAN-04625,2029-11,train,0.5192,3,0.1211,9,highest,Synthetic group B,direct,0.164528,0.153494,0.150639,0.3365,19263,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04626,SYN-LOAN-04626,2029-11,train,0.6465,4,0.2322,123,highest,Synthetic group B,direct,0.24434,0.222133,0.217593,0.5371,11212,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04627,,2029-11,train,0.6536,4,0.1962,95,lower,Synthetic group A,marketplace,0.483923,0.428174,0.402222,0.6853,15785,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04628,SYN-LOAN-04628,2029-11,train,0.7773,2,0.1802,161,lower,Synthetic group C,marketplace,0.306012,0.27517,0.26633,0.5679,11293,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04629,SYN-LOAN-04629,2029-11,train,0.9698,0,0.2291,38,upper,Synthetic group A,direct,0.220404,0.201547,0.204806,0.6875,12311,false,HIGH_UTILIZATION,synthetic
SYN-APP-04630,SYN-LOAN-04630,2029-11,train,0.6465,3,0.4133,96,middle,Synthetic group B,direct,0.337033,0.301848,0.294046,0.6948,20397,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04631,SYN-LOAN-04631,2029-11,train,0.5659,0,0.5103,151,lower,Synthetic group A,direct,0.140953,0.13322,0.143352,0.6662,27788,false,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04632,SYN-LOAN-04632,2029-11,train,0.1212,4,0.6287,60,middle,Synthetic group B,direct,0.198188,0.182442,0.182726,0.5452,18233,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04633,SYN-LOAN-04633,2029-11,train,0.2198,4,0.4124,80,middle,Synthetic group A,direct,0.186357,0.172267,0.169719,0.6179,2041,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04634,SYN-LOAN-04634,2029-11,train,0.0612,0,0.2787,124,middle,Synthetic group C,marketplace,0.018232,0.02768,0.03326,0.6525,15948,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04635,SYN-LOAN-04635,2029-11,train,0.6133,2,0.1975,104,middle,Synthetic group B,direct,0.179539,0.166403,0.165937,0.3194,13845,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04636,SYN-LOAN-04636,2029-11,train,0.7403,1,0.6774,33,upper,Synthetic group C,direct,0.287694,0.259417,0.264413,0.3712,15212,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04637,SYN-LOAN-04637,2029-11,train,0.4982,3,0.5182,29,upper,Synthetic group C,marketplace,0.270551,0.244674,0.242647,0.2904,13632,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04638,SYN-LOAN-04638,2029-11,train,0.1574,4,0.4054,169,highest,Synthetic group B,direct,0.072661,0.074489,0.080413,0.6275,29000,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04639,SYN-LOAN-04639,2029-11,train,0.4009,4,0.6275,70,upper,Synthetic group A,partner,0.293142,0.264102,0.261223,0.3617,24256,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04640,SYN-LOAN-04640,2029-11,train,0.3028,2,0.61,59,middle,Synthetic group B,marketplace,0.152633,0.143264,0.150248,0.3295,23810,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04641,SYN-LOAN-04641,2029-11,train,0.7752,1,0.1913,167,lower,Synthetic group C,partner,0.221983,0.202906,0.201543,0.6875,3340,false,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-04642,SYN-LOAN-04642,2029-11,train,0.5365,3,0.3675,53,middle,Synthetic group B,direct,0.289796,0.261225,0.254314,0.5652,20662,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04643,SYN-LOAN-04643,2029-11,train,0.6709,1,0.4493,154,middle,Synthetic group A,partner,0.164277,0.153278,0.161708,0.4825,21386,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04644,SYN-LOAN-04644,2029-11,train,0.7131,4,0.2554,144,upper,Synthetic group A,direct,0.322587,0.289424,0.279958,0.5834,29347,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04645,,2029-11,train,0.3984,4,0.6282,81,lower,Synthetic group C,partner,0.452462,0.401117,0.38451,0.37,20422,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04646,SYN-LOAN-04646,2029-11,train,0.2604,1,0.1909,64,middle,Synthetic group A,partner,0.054832,0.059156,0.062891,0.3164,10550,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04647,SYN-LOAN-04647,2029-11,train,0.6239,0,0.5424,66,highest,Synthetic group C,direct,0.097083,0.095492,0.111275,0.4734,21110,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04648,SYN-LOAN-04648,2029-11,train,0.3369,4,0.6939,116,upper,Synthetic group C,direct,0.237482,0.216234,0.218717,0.3683,10547,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04649,,2029-11,train,0.9092,4,0.636,116,middle,Synthetic group A,marketplace,0.679658,0.596506,0.569757,0.3472,28847,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04650,SYN-LOAN-04650,2029-11,train,0.4452,2,0.1409,11,highest,Synthetic group B,direct,0.095506,0.094135,0.096399,0.5774,21845,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04651,,2029-11,train,0.9387,4,0.1725,61,middle,Synthetic group B,direct,0.607061,0.534072,0.502047,0.6488,8033,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04652,,2029-11,train,0.855,4,0.5771,115,highest,Synthetic group A,marketplace,0.498521,0.440728,0.42705,0.4679,13738,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04653,SYN-LOAN-04653,2029-11,train,0.397,2,0.6343,145,lower,Synthetic group C,marketplace,0.217092,0.198699,0.202467,0.6784,15782,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04654,SYN-LOAN-04654,2029-11,train,0.8048,0,0.0844,29,lower,Synthetic group A,partner,0.235473,0.214507,0.209737,0.3896,13879,false,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-04655,SYN-LOAN-04655,2029-11,train,0.2716,0,0.4702,59,middle,Synthetic group C,direct,0.055387,0.059633,0.070784,0.2979,23500,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
